Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entity,X_Coord,Y_Coord,loc-id,Step,Label
1079575,1079575,2932802,12894,0.0,0.0,00000000000000000000000000000000,481,0
1079576,1079576,2933856,12898,33.306142,-111.934698,ed74afc0790711dd88170030487eb504,481,0
1079577,1079577,2934379,12900,48.85341,2.3488,d8d656c2a22411dd9d0f630cf50b3f53,481,0
1079580,1079580,2940583,13010,29.760993,-95.364243,bc78ef8a12a11dd9a29003048c0801e,481,0
1079581,1079581,2943071,13023,33.592328,-101.896348,ee84a1e8267b3568981820090ea98764c530730c,481,0
1079582,1079582,2944304,13039,53.405144,-2.966351,a26015aa859211ddbb12003048c0801e,481,0
1079583,1079583,2946288,13087,35.197964,-111.650437,3c586b8bdc411dda234003048c10834,481,0
1079584,1079584,2946896,13096,0.0,0.0,00000000000000000000000000000000,481,0
1079586,1079586,2951096,13098,0.0,0.0,00000000000000000000000000000000,481,0
1079588,1079588,2955511,13101,49.75,15.0,dace8f08a22411dd88986703228a599c,481,0
1079590,1079590,2959711,13103,8.991913,-79.506279,203dd5b8835c11dd97bc003048c0801e,481,0
1079593,1079593,2964766,13106,0.0,0.0,00000000000000000000000000000000,481,1
1079594,1079594,2966866,13107,27.392544,-80.865725,a64fb52dce611dda666003048c10834,481,0
1079595,1079595,2968621,13108,32.782852,-96.807011,177ee644aa1011ddac55003048c10834,481,0
1079596,1079596,2970721,13109,20.894722,-156.47,ef023e20a22411dd8cff5798e4dd8b00,481,0
1079597,1079597,2972821,13110,39.76,-98.5,ef45799ca22411dd9236df37bed1f662,481,0
1079598,1079598,2974921,13111,0.0,0.0,00000000000000000000000000000000,481,0
1079599,1079599,2977494,13113,51.508415,-0.125533,d12e8e8aa22411dd90196fa5c210e3cc,481,0
1079601,1079601,2981749,13117,33.73011,130.98014,209ed4e0709511deaeb1003048c10834,481,0
1079602,1079602,2982329,13118,0.0,0.0,00000000000000000000000000000000,481,0
1079603,1079603,2983390,13120,30.267153,-97.743061,ecbfba0ca22411ddb71dfb65ad521832,481,0
1079605,1079605,2986458,13122,0.0,0.0,00000000000000000000000000000000,481,0
1079606,1079606,2987303,13123,32.818212,-96.844837,72f594a5eac791ab1d24815c0ad4468dd815eac2,481,0
1079607,1079607,2989281,13126,33.504479,-111.96835,dad20776b0ea11ddadb2003048c10834,481,0
1079608,1079608,2992073,13129,26.538694,-80.081429,2dd49b34a13011dd8ab6003048c10834,481,0
1079610,1079610,2994207,13131,-22.961944,-43.273889,e1fffdf2a22411dd858e47774019f6f5,481,0
1079611,1079611,2994733,13132,14.832021,120.815436,92d2cdc26804b45c1f22e5fb0fae902d,481,0
1079612,1079612,2996833,13133,38.05414,-84.454021,2fe5e6a4a06211dda724003048c10834,481,0
1079613,1079613,2999943,13141,0.0,0.0,00000000000000000000000000000000,481,0
1079614,1079614,3002043,13142,56.302444,12.859154,8f1342d4ec9d11dd8e3d003048c0801e,481,0
1079615,1079615,3003067,13143,52.173054,-2.23519,84caab3d9a8d8be8a45b867db029c435,481,0
1079617,1079617,3007605,13155,0.0,0.0,00000000000000000000000000000000,481,0
1079619,1079619,3010172,13157,45.5143,-73.573681,5c2bc9ba3d2211deb9db003048c10834,481,0
1079623,1079623,3016758,13163,40.75201,-80.31923,ee04b7dca22411dd9ec82b29c80aad5b,481,0
1079624,1079624,3019032,13168,0.0,0.0,00000000000000000000000000000000,481,0
1079625,1079625,3020553,13170,59.361616,17.964093,aa9ce384407611dea4ac003048c0801e,481,0
1079626,1079626,3021699,13172,38.969555,-77.386098,ecfed1eca22411dd88a393045d53930b,481,0
1079627,1079627,3023019,13175,0.0,0.0,00000000000000000000000000000000,481,0
1079628,1079628,3025119,13176,12.198607,-69.078372,ebd2cb8443e2f256f93216f1d2142d05,481,0
1079629,1079629,3027364,13178,0.0,0.0,00000000000000000000000000000000,481,0
1079634,1079634,3034570,13187,0.0,0.0,00000000000000000000000000000000,481,0
1079635,1079635,3037826,13192,0.0,0.0,00000000000000000000000000000000,481,0
1079636,1079636,3039767,13199,48.066667,8.45,d67c6a24a22411dd8974a7303c1796e3,481,0
1079637,1079637,3041867,13200,50.87959,4.700925,d61dd342a22411ddb4783bbd07b2fc35,481,0
1079638,1079638,3043700,13202,34.052234,-118.243685,165ce5571776db9b2d513bfcecf33e7c,481,0
1079640,1079640,3048136,13208,57.707162,11.966794,d1ebce32a22411ddb9641bcd7cd5a7c5,481,0
1079641,1079641,3049293,13211,0.0,0.0,00000000000000000000000000000000,481,0
1079642,1079642,3050486,13215,14.604167,120.982222,b75712b6a22411dd88ec7381b2f16446,481,0
1079643,1079643,3051226,13217,51.752221,-1.25596,d124a4c4a22411ddb79257944fc1e427,481,0
1079644,1079644,3053020,13220,0.0,0.0,00000000000000000000000000000000,481,0
1079647,1079647,3055598,13226,38.995588,-76.529857,c8b1c42c8e7611deb690003048c10834,481,1
1079648,1079648,3056533,13229,59.480533,8.635099,925da444280611dea61f003048c0801e,481,1
1079649,1079649,3057142,13230,40.761765,-73.329286,edd234f6a22411dd87ed7fee270a894a,481,0
1079652,1079652,3061241,13237,0.0,0.0,00000000000000000000000000000000,481,1
1079653,1079653,3061941,13238,52.1753,20.96466,4d0d2bfc861d11ddab7e003048c0801e,481,0
1079655,1079655,3064263,13246,0.0,0.0,00000000000000000000000000000000,481,0
1079660,1079660,3074345,13267,0.0,0.0,00000000000000000000000000000000,481,0
1079661,1079661,3077608,13288,43.6,7.0,d8e56d10a22411ddb61453d48a213613,481,0
1079663,1079663,3080453,13293,45.454841,-122.732596,eedce21aa22411ddb4a69bc761bc1dad,481,0
1079665,1079665,3082719,13297,36.153982,-95.992775,ec5d6564a22411dda9bc23fd2c75114d,481,0
1079667,1079667,3088439,13307,45.516632,-122.841578,897f9dbe727d6938817356edcad24ef0,481,0
1079668,1079668,3089647,13309,0.0,0.0,00000000000000000000000000000000,481,0
1079669,1079669,3090343,13310,49.719845,8.696868,dfd41c3476f911de8b47003048c10834,481,0
1079671,1079671,3094609,13329,34.03125,-118.274014,2f2ae20368511de96d0003048c0801e,481,0
1079672,1079672,3095730,13330,0.0,0.0,00000000000000000000000000000000,481,0
1079674,1079674,3102194,13341,0.0,0.0,00000000000000000000000000000000,481,0
1079675,1079675,3102961,13342,50.112711,8.675943,b436acec1dec11de90d8003048c10834,481,0
1079676,1079676,3104282,13344,39.800655,-76.983036,ec630a0aa22411ddb3e9ef9777c14837,481,0
1079677,1079677,3104886,13346,14.56,121.078889,b73ccc26a22411dda8e48b4f827a8d0e,481,0
1079678,1079678,3106644,13361,36.739033,139.482544,1c201d23f6711debd2c003048c10834,481,0
1079679,1079679,3109369,13371,41.889623,-88.310657,e248254ab12511dd8a75003048c0801e,481,0
1079680,1079680,3111238,13379,55.645701,12.526719,5678d382957145fa4d68082003af3b836a2ab2ec,481,0
1079681,1079681,3116751,13400,40.06012,-75.190811,b79cc99ea2f311dda63a003048c0801e,481,0
1079682,1079682,3118160,13403,0.0,0.0,00000000000000000000000000000000,481,0
1079684,1079684,3121685,13415,26.002014,-80.177176,3e5e035aba2b11dd9547003048c10834,481,0
1079685,1079685,3124341,13421,41.698805,-83.651269,bcbc5ac1fa4629aedbf7b6646821e331,481,0
1079687,1079687,3127131,13429,39.894026,-86.043654,97a1a1cad69011dd989f003048c10834,481,0
1079688,1079688,3130463,13438,42.337041,-71.209221,ed73f4d6a22411dd89246f3a05df4803,481,0
1079689,1079689,3132531,13448,48.949905,8.831803,341050b25f1011de9ee1003048c0801e,481,0
1079690,1079690,3134528,13455,41.105854,-81.497568,23bf8fb201798c91a3c4f2c5061f2cfd261ec7ae,481,0
1079692,1079692,3138070,13474,28.804158,-81.725632,eb36cff4a22411ddaf7c830e0f0a10b1,481,0
1079693,1079693,3140513,13481,41.481993,-81.798191,edf83e94a22411dd92127fb8d0714233,481,0
1079696,1079696,3148612,13502,44.433333,26.1,a5bd7a18a22411dd9cb4372507526be2,481,0
1079697,1079697,3149318,13503,33.112632,129.797308,fe46cafe47f111deb0c6003048c0801e,481,1
1079698,1079698,3152464,13525,0.0,0.0,00000000000000000000000000000000,481,0
1079699,1079699,3154040,13531,0.0,0.0,00000000000000000000000000000000,481,0
1079700,1079700,3156809,13535,21.335333,-157.862498,f43539806aa411de8efe003048c10834,481,0
1079701,1079701,3158835,13540,38.967744,-76.56788,8ac93fa80e8511de8807003048c0801e,481,0
1079704,1079704,3163875,13556,17.385044,78.486671,06a3787be4fe62072a7340a108a0bf95,481,1
1079709,1079709,3170915,13578,0.0,0.0,00000000000000000000000000000000,481,1
1079710,1079710,3173015,13579,35.46756,-97.516428,ec591c34a22411dda0f5438d9574f98d,481,0
1079711,1079711,3174077,13580,40.906038,-74.108358,b50bbabc758b11de8f18003048c10834,481,0
1079712,1079712,3176455,13591,55.677681,12.570934,d0f69aaca22411ddaa3c1777d60f6bfe,481,0
1079713,1079713,3178505,13617,40.506899,-111.413239,eee4d074a22411ddae4bbb1e21968850,481,0
1079714,1079714,3179481,13619,40.690419,-111.852685,e455681ec5ae11dd96a1003048c0801e,481,0
1079715,1079715,3182045,13654,33.422269,-111.82264,ee61f280a22411dd9936877ca47329af,481,0
1079718,1079718,3189522,13753,40.852193,-79.892346,75929fa675c3e234e554f7582c80cc65a1e277e7,481,0
1079720,1079720,3193849,13803,38.203792,-121.29839,d50046c4db5a11dd846a003048c0801e,481,0
1079721,1079721,3196497,13814,44.482963,11.004805,dcc7eb56a22411dda11a237e2cb91818,481,0
1079723,1079723,3200983,13826,52.396266,13.089619,348d46b0284b1e7d370891463f3e4188fd5a3f65,481,0
1079724,1079724,3204014,13844,38.254205,-85.747439,6d4332a6c9c811dd96e8003048c10834,481,0
1079725,1079725,3205351,13853,45.559398,-122.807445,35b837829f1b11ddad41003048c0801e,481,0
1079726,1079726,3207415,13906,-37.605761,145.112512,4bd5cf2cbac111ddb455003048c10834,481,0
1079727,1079727,3209208,13907,-27.464806,153.013489,1207b628736411de93af003048c0801e,481,0
1079728,1079728,3211772,13915,52.214958,5.962579,fde8a128840a11dd9cce003048c0801e,481,0
1079733,1079733,3223491,14116,37.388022,-122.07431,47ba4c50c7a6fb77cd9f3334ca47905cc627bc95,481,0
1079737,1079737,3236451,14275,13.0,122.0,b73aa982a22411dd9edbf7caebe1ffb3,481,0
1079738,1079738,3239071,14316,30.619127,-96.344633,268546106a6ce4b9f29266ecade1339de3f38c8c,481,0
1079740,1079740,3241423,14356,39.482213,-119.747565,5895dfba1ab04869f1890247a31295050fbe67bd,481,0
1079744,1079744,3252191,14520,26.307227,-81.591425,b0cd18f96d11dd83ab003048c10834,481,0
1079746,1079746,3257265,14581,16.53561,80.585999,e746eb628312e396eaf2a6c3c3801609909075c4,481,0
1079747,1079747,3258158,14583,19.042094,72.842483,f7ddcd4b2d554e23a303a27cd5cdcb64b87cdb9c,481,0
1079751,1079751,3269453,14768,39.290385,-76.612189,ebb5c250a22411dda127df53689e8dbf,481,0
1079753,1079753,3272513,14814,52.124336,0.166916,3bd8f262a79c11ddb131003048c0801e,481,0
1079755,1079755,3275629,14897,42.243097,-84.75303,ed86c282a22411dd8ad96f8d0ccaaa29,481,0
1079756,1079756,3276411,14907,40.714269,-74.005973,ede07eeea22411dda0ef53e233ec57ca,481,1
1079757,1079757,3282979,15018,41.8934,-84.0659,8c0a7f9a351c11deb22c003048c10834,481,1
1079758,1079758,3286187,15080,38.922448,-78.172554,3a4b6eeb30cd154f8c3310327d121e67c22ea595,481,0
1079759,1079759,3288287,15081,38.285625,-85.824131,eb75cc72a22411ddac38ffa1f6ee7ef6,481,0
1079760,1079760,3290259,15096,-29.85,31.016667,ab553380a22411ddb95e2f43cbc0bf8f,481,1
1079764,1079764,3302778,15283,35.685799,139.668227,d0a309134b06f800794b54b1d65ded6c,481,0
1079766,1079766,3314721,15350,35.562501,139.716054,d1701d82504311de82c5003048c10834,481,0
1079767,1079767,3317327,15375,43.076286,141.339004,d9e1b31a44a211de8a47003048c0801e,481,0
1079768,1079768,3320115,15394,35.644699,139.861465,85cbf7683dd611deb47a003048c0801e,481,0
1079776,1079776,3343945,15659,51.495,4.291667,d5a5f458a22411dd9f1c2f99fa9389f9,481,0
1079777,1079777,3348709,15721,59.666667,5.933333,5887ad40479211de98df003048c10834,481,0
1079778,1079778,3349522,15723,59.927195,10.760143,70bb27c8066711dea226003048c10834,481,0
1079781,1079781,3362805,15964,42.497469,-94.168016,ed4c3edca22411ddb5db2327d7ed0037,481,0
1079782,1079782,3364144,16022,50.837833,5.703,d805e6d673d911dea138003048c10834,481,0
1079783,1079783,3367462,16060,39.071556,-94.599961,713bd8ae047e11dea226003048c10834,481,0
1079785,1079785,3372635,16118,41.793966,3.020339,3018addeef8911dd990d003048c0801e,481,0
1079786,1079786,3374520,16120,38.840057,0.111115,89bbe09cdb5011dd8fb4003048c0801e,481,0
1079787,1079787,3377352,16177,30.319071,-81.488286,4ef809cc9fdc11dd9b6c003048c10834,481,1
1079788,1079788,3382030,16263,53.868927,10.687294,d736027ca22411dda0a0a3bfc372c6ff,481,0
1079791,1079791,3390720,16403,49.870556,8.649444,d7f1fe64a22411dd8ee80f7acf63e749,481,0
1079792,1079792,3391374,16406,30.264778,-97.794588,6e43cdb8d82411ddb212003048c10834,481,0
1079794,1079794,3399117,16559,29.478452,-81.126112,9b224158dc8811dd8825003048c0801e,481,0
1079795,1079795,3401834,16586,38.645,-121.384833,886889fb79110c3dc836329676e0f4b2b4f461ac,481,0
1079797,1079797,3404720,16596,38.543767,-121.741176,7633a365df163444d096b8a04976166ac98c1830,481,0
1079798,1079798,3407791,16636,47.606209,-122.332071,eefadd1aa22411ddb0fd7f1c9c809c0c,481,0
1079799,1079799,3409688,16696,33.465775,-112.015201,41fc773e136411dea28e003048c10834,481,0
1079800,1079800,3410625,16718,26.226471,50.489805,e941cade869311dd89d7003048c0801e,481,0
1079801,1079801,3413199,16751,10.716667,-61.566667,e2f56f44a22411dd8f3ba3bd50a315e1,481,0
1079802,1079802,3414128,16780,37.643224,-77.584345,5e54f173c265f23732645962aad17c66d405093b,481,0
1079803,1079803,3416057,16808,43.371968,-83.583292,ed9b658ea22411dd988e0f9ee08eb57e,481,1
1079804,1079804,3417160,16821,0.0,0.0,00000000000000000000000000000000,481,0
1079805,1079805,3420417,17049,33.039798,-96.802949,a6f508e9f9711ddb1fc003048c10834,481,0
1079806,1079806,3422517,17050,42.021482,-93.636646,968a7d3e98e111deae89003048c10834,481,0
1079807,1079807,3424994,17058,55.675151,12.561421,ff233bbc8be311dd81d4003048c0801e,481,0
1079808,1079808,3426030,17061,40.675431,-73.971248,f26ea878a22411ddb21587a96414821a,481,0
1079811,1079811,3431718,17069,-43.570598,172.774084,69ef90b560599f9124f644bd5f8e0713,481,0
1079813,1079813,3435554,17079,59.647245,16.504644,8407a056d71211dd81f8003048c10834,481,0
1079814,1079814,3439675,17155,40.69427,-73.918748,edcebc7ca22411ddb5b12746eca60dc9,481,0
1079815,1079815,3440910,17182,40.264349,-74.293354,c82bc1c7db43c5441c1ea9a8aa33136a1d98e143,481,1
1079816,1079816,3442359,17208,37.774929,-122.419415,ee81ef22a22411ddb5e97f082c799f59,481,0
1079817,1079817,3443164,17209,37.376121,-121.959781,7534a78ea02291a2eb3c904e4848849941ac2aed,481,0
1079820,1079820,3450077,17275,38.440467,-122.714431,ee826632a22411dd815e7707282fea36,481,0
1079821,1079821,3450991,17289,27.881953,-82.741132,176e56880dc711de9f2e003048c0801e,481,0
1079823,1079823,3453996,17302,28.551481,-81.19661,d4273da8ad5011ddbd72003048c0801e,481,0
1079824,1079824,3454809,17308,29.278509,-97.049844,8e3dba2cc1711dd8600003048c10834,481,1
1079825,1079825,3459321,17364,45.03478,7.66803,d12d98961ec911de9b8d003048c0801e,481,0
1079826,1079826,3461235,17390,43.604727,3.901175,d98b7b4c9e4611ddac25003048c0801e,481,0
1079827,1079827,3462581,17393,47.614235,-122.318134,f805c498d8d71632a3ea5794aa3d2916535721fd,481,0
1079828,1079828,3463983,17422,33.903022,-118.386471,a671a012c235369b7a3adefdcc2bb9c4cc13c704,481,0
1079829,1079829,3464908,17435,37.977145,-122.295247,ee70cb20a22411dda1ac9fb8e3b65c63,481,0
1079830,1079830,3469884,17571,34.101564,-118.33869,9073da6c61f0cb9a2330359be2d447364b6851d6,481,1
1079831,1079831,3470456,17573,34.083804,-118.361349,a329ad90a9ee11dd9dc6003048c10834,481,0
1079833,1079833,3475978,17672,43.65655,-79.407259,d764fe23eb002799bcb88534399042f362f6e685,481,0
1079834,1079834,3484664,17797,35.46756,-97.516428,ec591c34a22411dda0f5438d9574f98d,481,0
1079836,1079836,3491805,17995,38.432832,-90.377619,ebf06edca22411dda0cabfae5a4a83c4,481,1
1079838,1079838,3499973,18194,29.763284,-95.363271,ecceeae0a22411dd831d5f56beef969a,481,0
1079839,1079839,3501994,18227,38.815166,-77.642314,273b4a93abcbc68cfaefd79ad9a5f4ba4d516ae6,481,1
1079840,1079840,3503209,18243,47.363142,8.513892,a49fe212dafd11ddadb3003048c0801e,481,0
1079841,1079841,3506602,18339,39.843377,-86.397774,eb6ffeaaa22411dda4df43f120fa5cdb,481,0
1079842,1079842,3508338,18341,41.569721,-93.808159,5b3b8ab0134f11deb996003048c0801e,481,0
1079843,1079843,3512994,18398,32.853095,-96.769352,c95b5864312111dea60f003048c0801e,481,0
1079844,1079844,3524781,18573,42.008333,-91.644068,ed49d8fea22411ddbceb5bf7cd5b05c3,481,0
1079847,1079847,3532648,18647,-33.877475,151.198665,e55ecee6a63a11dd9fb1003048c10834,481,0
1079849,1079849,3535967,18662,-33.884397,151.212258,b7f072cd8502afeb9187b056bf64043a34b03d57,481,0
1079851,1079851,3541227,18728,32.784649,-96.796599,5fcea20b99aded0e35f5b26c3ba69db1eb071a13,481,0
1079852,1079852,3544480,18769,33.085762,-96.628787,4c973e726f93a6f992e9cc53171ece806a2e8e0e,481,0
1079853,1079853,3546420,18794,42.377543,-71.089867,df2d0de3236be0d3656e0e745f4e8b29a1b8ac4c,481,0
1079854,1079854,3549686,18841,41.541887,-72.999763,f4cf2198964b20ae5406667a305067b7,481,0
1079856,1079856,3556998,18970,28.64415,77.365807,41d01e04f9fc96c11d1d86cbd7f7dfb5cd10b186,481,1
1079857,1079857,3557817,18977,34.17332,-118.594845,0823b8dd4956707ddb58cc6eeb3136652addf2fe,481,1
1079858,1079858,3569150,19367,21.306944,-157.858333,ef0506c8a22411dd845677f626a180fa,481,0
1079860,1079860,3571416,19377,21.402222,-157.739444,ef0240e6a22411dd88db432d3ea0ab56,481,0
1079863,1079863,3575755,19400,39.944604,-75.129042,119b1624a47211dd9b38003048c0801e,481,0
1079866,1079866,3588985,19684,39.917619,-75.14701,3989c18827e6f2c1489e3e6b6d64f970,481,1
1079868,1079868,3597351,19808,40.483652,-88.993816,58a2e5202bd6becc4ea1ff728d88cd36c8d62d37,481,0
1079869,1079869,3598215,19822,39.36555,-76.613201,c0ed8ca0f71611dda964003048c0801e,481,1
1079870,1079870,3600368,19869,34.683333,135.166667,b9d46494a22411ddbd9cc79e150c3a7f,481,0
1079873,1079873,3604820,19950,35.725929,51.429703,cfa72f5c927111deaa14003048c10834,481,0
1079876,1079876,3615871,20128,0.0,0.0,00000000000000000000000000000000,481,1
1079877,1079877,3618852,20140,50.917182,6.966192,47af2e58c87111ddbced003048c10834,481,0
1079878,1079878,3620376,20165,51.512739,-0.183454,50e3d0781adb3c4871488631a6083934da857e35,481,1
1079879,1079879,3622246,20224,30.961489,-88.638859,f3c6dc2935e717ae12a08e4583fb8fa8,481,0
1079880,1079880,3623461,20226,33.566667,-86.75,12bb6f11bc5be73dc958ed3631dd25f9,481,0
1079882,1079882,3628729,20349,51.460932,-0.116024,8300ba49bf4e7165f8c0e20698c951d3c8cf8b25,481,1
1079883,1079883,3637090,20599,37.3884,-121.984387,76bad50ce37511dd8984003048c10834,481,0
1079886,1079886,3648862,20932,40.765407,-83.82316,ee0b9d40b80411ddb3db003048c0801e,481,1
1079887,1079887,3649566,20944,39.76,-98.5,ef45799ca22411dd9236df37bed1f662,481,0
1079888,1079888,3651274,20975,32.928838,-116.872571,9f1a87c45b44daedc1003eea6bdec59ebc0188fe,481,0
1079889,1079889,3656178,21121,39.746877,-104.981048,28b65d706e3711dea1b4003048c0801e,481,0
1079891,1079891,3664405,21358,33.61891,-117.928947,ee7c4bbca22411ddbbea9fc71a0bccbc,481,0
1079892,1079892,3666989,21408,39.179051,-86.522469,95913ab4b37511ddb4b1003048c0801e,481,0
1079894,1079894,3673647,21585,34.726308,-115.8244,5285e3d078a211de86d2003048c10834,481,0
1079896,1079896,3675492,21589,33.200037,-117.242536,ee878266a22411ddb82efb9e7c5ff78c,481,0
1079898,1079898,3677266,21596,33.540319,-112.127096,ee636016a22411ddb3997bc0fa4c4fa8,481,0
1079899,1079899,3683381,21685,32.96179,-96.829168,ecbe29b2a22411dd8c51c7ec35ccd9c0,481,0
1079900,1079900,3684812,21699,35.189084,-80.92687,1b425e9326c51ac3f769289d461903fb6b9d0bba,481,0
1079902,1079902,3695413,21846,0.0,0.0,00000000000000000000000000000000,481,0
1079903,1079903,3708348,22121,37.75454,-121.420836,e0129bca3ba11dda893003048c0801e,481,0
1079904,1079904,3710649,22173,26.62168,-81.840591,eb28096aa22411dd957f83a934e3fe98,481,0
1079905,1079905,3716713,22289,40.72832,-73.944758,18cb7bb75134f9481306d34cb35ad784f8cac1a6,481,0
1079906,1079906,3720093,22344,39.62776,-104.899841,29a49bb4db6d11dda50e003048c0801e,481,0
1079907,1079907,3721440,22362,41.487588,-81.591306,20c7c4e77803462b7433839a37d5bb16e8ecaf8f,481,0
1079908,1079908,3724000,22390,44.966318,-93.247262,78422cb0ab8311dd9820003048c0801e,481,0
1079909,1079909,3725682,22421,63.416667,10.8,dcb3277aa22411ddb4149724ec3f4552,481,0
1079911,1079911,3734511,22557,41.482863,-81.795105,5c8ccb02b4e711ddaff2003048c10834,481,0
1079913,1079913,3746508,22822,47.667929,-122.385232,539bae228b7b11dd81d4003048c0801e,481,0
1079914,1079914,3753699,22955,41.110777,-112.026054,eee2cd42a22411ddb4c0ef5ee289154c,481,0
1079915,1079915,3755102,22981,54.762222,-1.3475,d1235f88a22411dd82d0f7d467204205,481,0
1079916,1079916,3758328,23045,39.892505,-86.045365,decf8e18602e11de9102003048c10834,481,1
1079919,1079919,3768904,23222,51.221723,6.776161,d7e44562a22411dd9d5e8717fc25c7c8,481,0
1079922,1079922,3778592,23365,5.55,-0.216667,c75d628ca22411dd9a1d170fcd20ef64,481,0
1079925,1079925,3784790,23452,-27.462125,153.043178,fae099e2b91e11ddb0de003048c10834,481,0
1079926,1079926,3787486,23497,37.703865,-121.810741,d6f0ca84956a11dd873a003048c10834,481,0
1079928,1079928,3795003,23622,46.236457,-63.129566,c564b81abb47b22b55161c49c2999bfbd3f164e2,481,0
1079929,1079929,3798346,23725,38.86092,-77.093443,262c769f060a091df323ee80eb5dc1314c482a31,481,0
1079930,1079930,3800718,23761,35.151959,-106.524611,4df10a78c65c11ddb9cb003048c10834,481,0
1079931,1079931,3802577,23796,42.90223,-78.876925,33d4970572c502a353238d5eedd43ef8,481,0
1079934,1079934,3813019,23989,53.683314,-1.497681,d11098e4a22411ddbe828fc9b33b5c63,481,0
1079936,1079936,3817847,24079,33.781559,-84.416298,2c8efe6cf9e211ddbcff003048c10834,481,0
1079938,1079938,3826598,24315,39.88179,-75.240514,b852442efb42cc8d71b411ff57ff376babc34939,481,0
1079939,1079939,3827379,24316,38.433226,-92.841767,89c4e59a8e3c11dd90280030487eb504,481,0
1079940,1079940,3829159,24355,59.338919,17.991283,8bd528d0e0b646a251f96d100037ee543931a9d2,481,0
1079941,1079941,3830750,24370,22.300308,114.180649,1033c2ec211111de921e003048c10834,481,0
1079943,1079943,3837369,24536,40.702984,-74.014388,4a8865427d811d2601c614b8230da6cbe788971f,481,0
1079944,1079944,3844520,24696,14.604167,120.982222,b75712b6a22411dd88ec7381b2f16446,481,0
1079945,1079945,3845860,24707,40.757449,-74.157478,ea42ee724d2b11de9f76003048c0801e,481,0
1079946,1079946,3858386,25010,-33.535574,-70.657381,2fe7f076bb2311ddb402003048c0801e,481,0
1079947,1079947,3860817,25063,34.00071,-81.034814,ec80589ea22411ddab9e17c43e6ac3ef,481,0
1079948,1079948,3861552,25067,41.698642,-88.068395,ed57a326a22411dda5ecdf8ff4706084,481,0
1079949,1079949,3862146,25078,52.0575,4.493056,d53050b8a22411ddae894371fcc576f7,481,0
1079950,1079950,3865476,25126,41.782211,-87.595955,5816eb5a81f311deb3ba003048c10834,481,0
1079951,1079951,3868790,25184,28.039465,-81.949804,eb2c7144a22411ddbd946f43c3517a66,481,0
1079952,1079952,3873937,25299,34.210448,-77.886652,ec38df64a22411dda237df8a11fdf045,481,0
1079953,1079953,3875215,25318,40.714269,-74.005973,ede07eeea22411dda0ef53e233ec57ca,481,0
1079954,1079954,3877949,25388,43.166815,-79.249584,ef2e77c4a22411dd9587e7d606f3d750,481,0
1079955,1079955,3880569,25482,0.0,0.0,00000000000000000000000000000000,481,0
1079956,1079956,3884317,25575,42.587586,-72.599534,ed7109b0a22411dd970fffcb347cebe8,481,0
1079957,1079957,3889442,25607,43.04814,-71.248674,edbc5c80a22411dd820e3b652615031a,481,0
1079961,1079961,3905709,26002,24.0,121.0,b6c769b8a22411dd8691e3409705794d,481,0
1079962,1079962,3906781,26004,50.933333,6.95,d7530e44a22411dd88df77d1362482f8,481,0
1079963,1079963,3910065,26066,32.89467,-117.128039,84a3ca114eccba6453882e55f2dc0f6f16023f5c,481,1
1079964,1079964,3913347,26145,0.0,0.0,00000000000000000000000000000000,481,0
1079965,1079965,3914501,26147,5.4,100.316667,b832dbcaa22411dd9fce7b7916d0bb34,481,0
1079966,1079966,3916595,26180,40.714269,-74.005973,ede07eeea22411dda0ef53e233ec57ca,481,0
1079967,1079967,3917368,26184,39.292048,-76.575995,82ef795f66c1d51872741e3a58746966,481,0
1079968,1079968,3919645,26208,33.806328,-84.659698,c16ff0a9bf1bbba15ed4fb657537f80f,481,0
1079969,1079969,3921875,26250,51.92029,4.48093,b8f064c2905111dda570003048c0801e,481,1
1079971,1079971,3926625,26348,42.343335,-71.122762,1325a0593a793d17c647aee0accdde191cb67895,481,0
1079974,1079974,3931061,26407,0.0,0.0,00000000000000000000000000000000,481,0
1079975,1079975,3931970,26408,29.423847,-95.244101,ecbedfe2a22411ddbd81db9ce8fbf303,481,0
1079976,1079976,3933586,26415,40.768434,-74.145421,edc534d6a22411ddbca51f02185889fd,481,0
1079979,1079979,3950479,26755,43.064391,-85.602428,1a1622788e1811dd934d0030487eb504,481,0
1079980,1079980,3954891,26836,41.9729,-87.651936,b7fe67486c7fcb524ec2011d2bdef60ba852af82,481,0
1079981,1079981,3959994,26964,43.195321,-70.874474,b4ce1f3c6b0311de8dbb003048c0801e,481,0
1079982,1079982,3960865,26966,14.6675,120.948056,c0bbd9c2a22411ddbd26e7293135a070,481,0
1079983,1079983,3963915,26983,43.661471,-70.255326,ed82a350a22411dda3fadf8f7d98247b,481,0
1079984,1079984,3964499,26984,45.119409,-93.402453,eda82bc0a22411ddb56ee70fd3b2d65b,481,0
1079986,1079986,3971489,27143,45.597427,-73.560011,aaab3bff7bcdb6b337800b44be094a36,481,0
1079987,1079987,3973951,27145,38.251392,-85.757459,79b94280a10211dd9abb003048c0801e,481,0
1079988,1079988,3975899,27179,47.620304,-122.320869,2ead4bffe158876e3a83821d9f3d2b0ab7ac7d47,481,0
1079989,1079989,3976810,27190,33.776442,-96.599696,68e13288e27511ddaf90003048c0801e,481,0
